PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
B	Ge, YF; Zhou, LH; Cui, SM; Yang, M		Chen, J; Wang, X; Wang, L; Sun, J; Meng, X		Ge, Yunfei; Zhou, Lihua; Cui, Shengmin; Yang, Ming			Extending GeNIe for Building Graphical Decision-Theoretic Models	2013 10TH INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS AND KNOWLEDGE DISCOVERY (FSKD)			English	Proceedings Paper	10th International Conference on Fuzzy Systems and Knowledge Discovery (FSKD)	JUL 23-25, 2013	Shenyang, PEOPLES R CHINA	IEEE, IEEE Circuits & Syst Soc		Influence Diagram; Qualitative Influence Diagram with weights; Influence diagram with interval parameters; GeNie; SMILE		The influence diagram is a graph model for solving complex decision problems based on uncertain information. In order to deal with various decision problems, many new types of influence diagram have been developed. In this paper, we extend GeNIe, a development environment for building graphical decision-theoretic models, by using the library of functions (SMILE) for graphical probabilistic and decision-theoretic models, and thus GeNIe can model and evaluate the qualitative influence diagram with weights and the influence diagram with interval parameters.	[Ge, Yunfei; Zhou, Lihua; Cui, Shengmin] Yunnan Univ, Dept Comp Sci & Engn Sch Informat, Kunming, Peoples R China; [Yang, Ming] Yunnan Univ, Tradit Chinese Med, Modern Continuing Educ Ctr, Kunming, Peoples R China	Zhou, LH (reprint author), Yunnan Univ, Dept Comp Sci & Engn Sch Informat, Kunming, Peoples R China.	lhzhou@ynu.edu.cn			National Science Foundation of China (NSFC)National Natural Science Foundation of China [61262069, 61272126]; Science Foundation of Yunnan Province of ChinaNatural Science Foundation of Yunnan Province [2010CD025]; Education Department Foundation of Yunnan Province of China [2012C103]	This work was supported by the grants from the National Science Foundation of China (NSFC) under Grant No.:61262069 and Grant No.:61272126, the Science Foundation of Yunnan Province of China under Grant No.:2010CD025, the Education Department Foundation of Yunnan Province of China under Grant No.:2012C103.		12	1	1	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-5253-6				2013							588	593					6	Computer Science, Artificial Intelligence; Computer Science, Information Systems	Computer Science	BB2BZ	WOS:000341633700098					2019-12-05	
B	Wu, H; Hua, Y; Li, B; Pei, YJ		Chen, J; Wang, X; Wang, L; Sun, J; Meng, X		Wu, Hao; Hua, Yu; Li, Bo; Pei, Yijian			Personalized Recommendation via Rank Aggregation in Social Tagging Systems	2013 10TH INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS AND KNOWLEDGE DISCOVERY (FSKD)			English	Proceedings Paper	10th International Conference on Fuzzy Systems and Knowledge Discovery (FSKD)	JUL 23-25, 2013	Shenyang, PEOPLES R CHINA	IEEE, IEEE Circuits & Syst Soc		personalized recommendation; rank aggregation; social tagging system	OF-THE-ART	This paper presents how to exploit rank aggregation approach to make personalized recommendation in social tagging systems. For this, some basic methods based on different principles and features, such as user-based collaborative filtering (CF), graph-based method and social-based CF are first introduced. Then, we specially adjust and optimize these methods to produce better results. Then, we exploit rank aggregation approaches to integrate these basic models to form hybrid recommenders. We experiment our methods on Lastfm dataset. And by solid experiments, our proposed hybrid models achieve optimal recommendation accuracy leveraged by the superiority of sub-models.	[Wu, Hao; Hua, Yu; Li, Bo; Pei, Yijian] Yunnan Univ, Sch Informat Sci & Engn, Kunming 650091, Peoples R China	Wu, H (reprint author), Yunnan Univ, Sch Informat Sci & Engn, 2 North Green Lake Rd, Kunming 650091, Peoples R China.	haowu@ynu.edu.cn; pinkhuayu@yahoo.com.cn; libo@ynu.edu.cn; pei3p@ynu.edu.cn		Wu, Hao/0000-0002-3696-9281				12	3	3	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-5253-6				2013							888	892					5	Computer Science, Artificial Intelligence; Computer Science, Information Systems	Computer Science	BB2BZ	WOS:000341633700152					2019-12-05	
B	Wu, H; Hua, Y; Li, B; Pei, YJ		Chen, J; Wang, X; Wang, L; Sun, J; Meng, X		Wu, Hao; Hua, Yu; Li, Bo; Pei, Yijian			Towards Recommendation to Trust-based User Groups in Social Tagging Systems	2013 10TH INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS AND KNOWLEDGE DISCOVERY (FSKD)			English	Proceedings Paper	10th International Conference on Fuzzy Systems and Knowledge Discovery (FSKD)	JUL 23-25, 2013	Shenyang, PEOPLES R CHINA	IEEE, IEEE Circuits & Syst Soc		group recommendation; social tagging system		Group recommender systems use various strategies to aggregate users' preferences into a common social welfare function which would maximize the satisfaction of all members. Group recommendation is essentially useful for websites, especially for social tagging systems. In this paper, we initially experiment with various rank aggregation strategies for group recommendation in social tagging systems. Specially, we consider trust-based user groups detected by community discovery based on trustable social relations. Also, we present hybrid similarity to estimate the relevance between users and resources. According to experiments on Delicious and Lastfm datasets, CombMAX, CombSUM and CombANZ are more suitable for aggregating individual preference into a group preference in social tagging systems. And group recommendation can achieve better effect than individual recommendation based on our proposed model.	[Wu, Hao; Hua, Yu; Li, Bo; Pei, Yijian] Yunnan Univ, Sch Informat Sci & Engn, Kunming 650091, Peoples R China	Wu, H (reprint author), Yunnan Univ, Sch Informat Sci & Engn, 2 North Green Lake Rd, Kunming 650091, Peoples R China.	haowu@ynu.edu.cn; pinkhuayu@yahoo.com.cn; libo@ynu.edu.cn; pei3p@ynu.edu.cn		Wu, Hao/0000-0002-3696-9281				16	4	4	1	3	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-5253-6				2013							893	897					5	Computer Science, Artificial Intelligence; Computer Science, Information Systems	Computer Science	BB2BZ	WOS:000341633700153					2019-12-05	
B	Chen, M; Chen, JH		Wang, H; Yuen, SY; Wang, L; Shao, L; Wang, X		Chen, Min; Chen, Jianhua			Context Quantization Based on The Modified Genetic Algorithm with K-means	2013 NINTH INTERNATIONAL CONFERENCE ON NATURAL COMPUTATION (ICNC)			English	Proceedings Paper	9th International Conference on Natural Computation (ICNC)	JUL 23-25, 2013	Shenyang, PEOPLES R CHINA	IEEE, IEEE Circuits & Syst Soc		Genetic algorithm; Context quantization; K-means	COMPRESSION	In this paper, the context quantization for I-ary sources based on a modified genetic algorithm is presented. In this algorithm, the optimal context quantizer is described by the chromosome which contains the optimal number of classes and the corresponding cluster centers. The adaptive code length is used to evaluate the fitness value to find the best chromosome. The rules for the selection, the crossover and the mutation operations are discussed. A K-means operator is incorporated in each iteration to accelerate the convergence of the algorithm. The optimized context quantizer can be obtained without the prior knowledge of the number of classes. Simulations indicate that the proposed algorithm produces results that approximate the best result obtained by the K-means-based context quantization with lower computational complexity.	[Chen, Jianhua] Yunnan Univ, Dianchi Coll, Kunming, Peoples R China; [Chen, Min] Yunnan Univ, Dept Elect Engn, Kunming, Peoples R China	Chen, JH (reprint author), Yunnan Univ, Dianchi Coll, Kunming, Peoples R China.	chenjh@ynu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [61062005]	This work is supported by the National Natural Science Foundation of China under Grant 61062005.		9	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-4714-3				2013							434	438					5	Computer Science, Artificial Intelligence; Mathematical & Computational Biology	Computer Science; Mathematical & Computational Biology	BB2BY	WOS:000341627900077					2019-12-05	
B	Zhao, YF; Ding, HW; Lin, L; Deng, HY; Yi, YB		Wang, H; Yuen, SY; Wang, L; Shao, L; Wang, X		Zhao, Yifan; Ding, Hongwei; Lin, Lin; Deng, Haiying; Yi, Yinbo			A Slotted Two-dimensional Probability Multi-channel and Random Multi-access Protocol Based on the Markov Chain	2013 NINTH INTERNATIONAL CONFERENCE ON NATURAL COMPUTATION (ICNC)			English	Proceedings Paper	9th International Conference on Natural Computation (ICNC)	JUL 23-25, 2013	Shenyang, PEOPLES R CHINA	IEEE, IEEE Circuits & Syst Soc		Symmetry Access Control (SAC); STPMR Protocol; Load Equilibrium Model (LEM)	POWER-CONTROL; WIRELESS NETWORKS; COGNITIVE RADIO; FRAMEWORK; ALGORITHM; SYSTEMS	our paper analyzes a slotted two-dimensional probability multi-channel and random multi-access protocol based on two kinds of system models: the symmetry access model and the load equilibrium model on the Markov Chain. It analyzes the systemic throughput of the STPMR protocol along with the result of throughput based on priority under the two system models. The computer simulations show that our theoretical analysis is in concordance with the simulations.	[Zhao, Yifan; Ding, Hongwei; Lin, Lin; Deng, Haiying; Yi, Yinbo] Yunnan Univ, Informat Coll, Kunming, Peoples R China	Zhao, YF (reprint author), Yunnan Univ, Informat Coll, Kunming, Peoples R China.							15	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4673-4714-3				2013							1526	1531					6	Computer Science, Artificial Intelligence; Mathematical & Computational Biology	Computer Science; Mathematical & Computational Biology	BB2BY	WOS:000341627900273					2019-12-05	
B	Li, TS; Shi, XL; Zhang, YF; Li, BL; Gou, CX; Zhang, QH; Liu, LJ		Yuan, Z; Wang, L; Xu, W; Yu, K		Li, Tiansong; Shi, Xinling; Zhang, Yufeng; Li, Baolei; Gou, Changxing; Zhang, Qinhu; Liu, Lanjuan			The Imperfect Sample Points of Interpolation Based on B-spline Suface Reconstruction	2013 6TH INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING (CISP), VOLS 1-3			English	Proceedings Paper	6th International Congress on Image and Signal Processing (CISP)	DEC 16-18, 2013	Hangzhou, PEOPLES R CHINA	IEEE, Hangzhou Normal Univ, EMB		B-spline surface; knot vector; control points; pso; parameterization; missing sample points; remaining sample points; root-mean-square error	SURFACE RECONSTRUCTION; FUNCTIONAL NETWORKS; NEURAL-NETWORK; CURVE	a novel B-spline surface interpolation algorithm based on particle swarm optimization is proposed to solve surface optimization problem. The core of this paper is that studying the effect of missing sample point data about B-spline surfaces interpolation. First, given sample points are used to interpolate B-spline surfaces, and then after removing some sample points, the remaining sample points are applied to generate a new B-spline surface. Finally, the image and error in previous process are analyzed.	[Li, Tiansong; Shi, Xinling; Zhang, Yufeng; Li, Baolei; Gou, Changxing; Zhang, Qinhu; Liu, Lanjuan] Yunnan Univ, Sch Informat Sci & Engn, Kunming, Peoples R China	Shi, XL (reprint author), Yunnan Univ, Sch Informat Sci & Engn, Kunming, Peoples R China.	1436369042@qq.com; xlshi@ynu.edu.cn						14	1	1	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-2763-0				2013							522	526					5	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Computer Science; Engineering	BB1GK	WOS:000341115000098					2019-12-05	
B	Zhang, FL; Chen, XL; Zhang, B; Wang, SF		Yuan, Z; Wang, L; Xu, W; Yu, K		Zhang, Feilong; Chen, Xiaolin; Zhang, Bei; Wang, Shunfang			Improved Median Linear Discriminant Analysis for Face Recognition	2013 6TH INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING (CISP), VOLS 1-3			English	Proceedings Paper	6th International Congress on Image and Signal Processing (CISP)	DEC 16-18, 2013	Hangzhou, PEOPLES R CHINA	IEEE, Hangzhou Normal Univ, EMB		linear discriminant analysis; weight; k nearest neighbor; median discriminant analysis; face recognition		Traditional linear discriminant analysis (LDA) exaggerates the contribution of distant samples in center calculation for identification, resulting in suboptimal shortcoming. This paper proposes an improved method based on LDA, which is named as KDA method in this paper because it gives different weights to different training samples according to K nearest neighbor idea in within-class scatter matrix calculation, and chooses K nearest classes among all to calculate the total center in between-class scatter matrix calculation. Considering the interference of outliers when sample size is small with high dimensional data, a new median discriminant algorithm (MDA) method is also proposed, which uses an improved median (not real median) to substitue the mean in center determination. Finally MDA and KDA are combined to form a MKDA method. The comparison among LDA, KDA, the new MDA and MKDA methods with ORL face database is given. Experimental results suggest MKDA performs best among the four and both KDA and MDA outperform LDA.	[Zhang, Feilong; Chen, Xiaolin; Zhang, Bei; Wang, Shunfang] Yunnan Univ, Sch Informat Sci & Engn, Dept Comp, Kunming 650091, Peoples R China	Wang, SF (reprint author), Yunnan Univ, Sch Informat Sci & Engn, Dept Comp, Kunming 650091, Peoples R China.	wangsf_66@hotmail.com		Wang, Shunfang/0000-0002-1927-8753				26	1	1	0	3	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-2763-0				2013							1051	1055					5	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Computer Science; Engineering	BB1GK	WOS:000341115000195					2019-12-05	
B	Li, BL; Shi, XL; Chen, JH; Liu, YJ; Zhang, QH; Liu, LJ; Zhang, YF; Lv, D		Yuan, Z; Wang, L; Xu, W; Yu, K		Li, Baolei; Shi, Xinling; Chen, Jianhua; Liu, Yajie; Zhang, Qinhu; Liu, Lanjuan; Zhang, Yufeng; Lv, Danjv			On the unbiasedness of Multivariant Optimization Algorithm	2013 6TH INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING (CISP), VOLS 1-3			English	Proceedings Paper	6th International Congress on Image and Signal Processing (CISP)	DEC 16-18, 2013	Hangzhou, PEOPLES R CHINA	IEEE, Hangzhou Normal Univ, EMB		Multivariant Optimization Algorithm; System identification; Unbiasedness		Multivariant Optimization Algorithm (MOA) is proposed to effectively solve complex multimodal optimization problems through tracking the history information by multiple variant search groups based on a structure. The proposed method has the ability to locate optimum through global-local search iterations which are carried out by a global exploration group and local exploitation groups which are not only multiple but also variant. In this paper, we study the unbiasedness property of MOA and prove that MOA provides an unbiased estimate of the optimal solution for identification problem on an AR model where the outputs are corrupted by noises. The comparison experiments on the identifications of AR model by (Finite Impulse Response) FIR filter shows that MOA is superior to recursive least squares (RLS) and the particle swarm optimization (PSO) in unbiasedness property.	[Li, Baolei; Shi, Xinling; Chen, Jianhua; Liu, Yajie; Zhang, Qinhu; Liu, Lanjuan; Zhang, Yufeng] Yunnan Univ, Informat Sch, Dept Elect Engn, Kunming, Yunnan, Peoples R China; [Lv, Danjv] Southwest Forestry Univ, Sch Comp & Informat, Kunming, Yunnan, Peoples R China	Li, BL (reprint author), Yunnan Univ, Informat Sch, Dept Elect Engn, Kunming, Yunnan, Peoples R China.	xlshi@ynu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [61062005, 61261007, 61002049]; Key Program of Yunnan Natural Science Foundation [2013FA008]	This work was supported by the National Natural Science Foundation of China (Grant Nos. 61062005, 61261007 and 61002049) and the Key Program of Yunnan Natural Science Foundation the Grant (2013FA008).		8	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-2763-0				2013							1251	1255					5	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Computer Science; Engineering	BB1GK	WOS:000341115000233					2019-12-05	
B	Wei, H; Yang, J		Yuan, Z; Wang, L; Xu, W; Yu, K		Wei, Hong; Yang, Jian			Mandarin Phoneme Independent Component Analysis and Synthesis	2013 6TH INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING (CISP), VOLS 1-3			English	Proceedings Paper	6th International Congress on Image and Signal Processing (CISP)	DEC 16-18, 2013	Hangzhou, PEOPLES R CHINA	IEEE, Hangzhou Normal Univ, EMB		speech synthesis; independent components; formants; F0; LPC spectrum; Wigner-Ville spectrum	PARAMETRIC SPEECH SYNTHESIS; LINGUAL SPEAKER ADAPTATION	Speech is assumed that its production come from some different vocal sources. Regarding the Chinese mandarin phonemes, based on the independent component analysis, we separate its temporal independent components from a specific phoneme and discuss the formants, fundamental frequency F0, linear predictive coding (LPC) spectrum and Wigner-Ville (WV) spectrum of every independent component. Based on the LPC and Wigner-Ville spectrum windowed in the formants position, the different timbre phoneme is synthesized. Our analysis is proved to be effective by the experimental results.	[Wei, Hong; Yang, Jian] Yunnan Univ, Sch Informat Sci & Technol, Kunming 650091, Yunnan, Peoples R China	Wei, H (reprint author), Yunnan Univ, Sch Informat Sci & Technol, Kunming 650091, Yunnan, Peoples R China.	weihong@ynu.edu.cn; nxryang@126.com						14	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-2763-0				2013							1314	1318					5	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Computer Science; Engineering	BB1GK	WOS:000341115000245					2019-12-05	
B	Gou, CX; Shi, XL; Li, BL; Li, TS; Liu, LJ; Zhang, QH; Liu, YJ		Yuan, Z; Wang, L; Xu, W; Yu, K		Gou, Changxing; Shi, Xinling; Li, Baolei; Li, Tiansong; Liu, Lanjuan; Zhang, Qinhu; Liu, Yajie			A Novel Multivariant Optimization Algorithm for Multimodal Optimization	2013 6TH INTERNATIONAL CONGRESS ON IMAGE AND SIGNAL PROCESSING (CISP), VOLS 1-3			English	Proceedings Paper	6th International Congress on Image and Signal Processing (CISP)	DEC 16-18, 2013	Hangzhou, PEOPLES R CHINA	IEEE, Hangzhou Normal Univ, EMB		search atom; orderd-list; multi-modal optimization		This paper provides a detailed description of a novel multivariant optimization algorithm (MOA) for multi-modal optimization with the main idea to share search information by organizing all search atoms into a special designed structure. Its multiple and variant group property make MOA capable on multi-modal optimization problems. The capability of the MOA method in locating and maintaining multi optima in one execution is discussed in details in this paper and two experiments are carried out to validate its feasibility in multi-modal optimization problems. The experimental results are also compared with those obtained by the species-based PSO, the adaptive sequential niche PSO and the memetic PSO. The experiment results show that MOA has high success rate and convergence speed in multi-modal optimization problems.	[Gou, Changxing; Shi, Xinling; Li, Baolei; Li, Tiansong; Liu, Lanjuan; Zhang, Qinhu] Yunnan Univ, Informat Sch, Dept Elect Engn, Kunming, Yunnan, Peoples R China; [Liu, Yajie] Third Affiliated Hosp Kunming Med Univ, Ctr Med Equipment, Kunming, Yunnan, Peoples R China	Shi, XL (reprint author), Yunnan Univ, Informat Sch, Dept Elect Engn, Kunming, Yunnan, Peoples R China.	xlshi@ynu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [61062005, 61002049]	This work was supported by the National Natural Science Foundation of China (Grant Nos. 61062005 and 61002049).		9	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-2763-0				2013							1623	1627					5	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Computer Science; Engineering	BB1GK	WOS:000341115000305					2019-12-05	
S	Zhong, RH; Xiubin, HB; Fu, KD		Yang, W; Liang, J		Zhong, Ronghua; He, Xiubin; Fu, Kaidao			Recent Changes of Water Discharge and Sediment Load in the Buyuan River Basin, China	PROGRESS IN INDUSTRIAL AND CIVIL ENGINEERING II, PTS 1-4	Applied Mechanics and Materials		English	Proceedings Paper	2nd International Conference on Civil, Architectural and Hydraulic Engineering (ICCAHE 2013)	JUL 27-28, 2013	Zhuhai, PEOPLES R CHINA			water discharge change; sediment load variation; Buyuan River Basin		Changes in stream flow and sediment load in the Buyuan River Basin is a focus due to its vital ecological niche in supply feeding and spawning habitats for upstream migrant fish species of Mekong River. Based on the precipitation and water discharge series data (1959-2008), and sediment load series data (1993-2008), the runoff and sediment discharge variation and its response to precipitation has been analyzed. The results shown that, during the study period of 1959-2008 at the Manan gauging station, annual runoff of Buyuan River has generally decreased, but not significant at the 95% confidence level. However, the decline trend of sediment load was obvious for gauged period from 1993 to 2008. The seasonal runoff distribution in the Buyuan River was uneven and demonstrated an observably "unimodal" distribution. Both water discharge and sediment load are largely derived from wet season (from Jun to Nov), especially in flood season from July to September. During the study period 1993-2008, both annual and monthly observed value of water discharge and sediment load had coincident changing processes. Double mass curves indicated decreasing precipitation was the main reason for runoff reduction in the Buyuan River Basin; declining rainfall and water discharge were two key factors for sediment load reduction. In 2002, however, sediment discharge undergone abrupt change due to huge peak discharge and two consecutive years strong precipitation in the Buyuan River Basin.	[Zhong, Ronghua; He, Xiubin] Chinese Acad Sci, Inst Mt Hazards & Environm, Key Lab Mt Surface Processes & Ecol Regulat, Chengdu 610041, Sichuan, Peoples R China; [Zhong, Ronghua] Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Fu, Kaidao] Yunnan Univ, Asian Int River Ctr, Kunming 650091, Peoples R China; [Fu, Kaidao] Yunnan Lab Int River & Transboundary Ecol Secur, Kunming 650091, Peoples R China	Zhong, RH (reprint author), Chinese Acad Sci, Inst Mt Hazards & Environm, Key Lab Mt Surface Processes & Ecol Regulat, Chengdu 610041, Sichuan, Peoples R China.	zhrhua1987@163.com; xiubinh@imde.ac.cn; kdfu@ynu.edu.cn			National Key Technologies R&D Program of China during the 12th Five-Year Plan Period [2010BAC09B07]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [U0933604]; Reservoir's TrainingProjects of Yunnan Mid-Youth Scientific Technical Leader [2009CI050]	This work was financially supported by the National Key Technologies R&D Program of China during the 12th Five-Year Plan Period (No.2010BAC09B07), National Natural Science Foundation of China (No.U0933604) andthe Reservoirs TrainingProjects of Yunnan Mid-Youth Scientific Technical Leader (No.2009CI050)		16	0	0	0	5	TRANS TECH PUBLICATIONS LTD	DURNTEN-ZURICH	KREUZSTRASSE 10, 8635 DURNTEN-ZURICH, SWITZERLAND	1660-9336		978-3-03785-857-8	APPL MECH MATER			2013	405-408						2089	+		10.4028/www.scientific.net/AMM.405-408.2089			2	Engineering, Industrial; Engineering, Civil; Engineering, Mechanical; Materials Science, Multidisciplinary	Engineering; Materials Science	BA9JF	WOS:000339463301068					2019-12-05	
